timestamp,sleep_hours,screen_time_before_sleep,notifications_night,heart_rate,steps_today,sleep_score,deep_sleep_hours,night_phone_usage,sleep_interruption,wake_time,noise_level,ambient_light_level
2027-06-16,6.8,10,8,67.1,7916,75.9,1.9,38.2,1,6.46,2,3
2027-06-17,6.2,51,8,84.1,8154,61.8,2.2,6.1,2,6.23,1,3
2027-06-18,6.6,34,9,67.8,4730,72.3,2.7,24.6,3,6.27,2,0
2027-06-19,6.0,69,5,69.5,5173,64.1,2.7,47.5,2,7.65,4,6
2027-06-20,6.5,10,10,68.5,6478,71.5,2.0,26.2,2,6.44,6,3
2027-06-21,6.2,20,14,66.7,6605,65.5,2.5,41.3,1,5.79,5,4
2027-06-22,6.3,31,13,61.7,9523,65.8,2.0,35.0,2,6.33,6,0
2027-06-23,7.0,27,15,79.2,7173,71.1,2.1,6.3,1,6.74,5,4
2027-06-24,7.0,11,9,62.2,9485,77.5,1.9,17.2,0,5.63,5,2
2027-06-25,6.8,10,4,55.4,10191,76.1,2.0,20.5,1,8.0,2,0
2027-06-26,6.1,46,11,68.4,9111,64.4,2.8,21.6,1,7.39,3,1
2027-06-27,6.4,38,5,70.4,1851,70.9,2.1,33.7,2,7.84,2,0
2027-06-28,7.0,10,7,63.4,7391,79.6,2.2,26.1,1,7.01,3,0
2027-06-29,6.6,48,9,66.7,7667,71.8,1.4,0.0,0,5.03,3,3
2027-06-30,7.5,31,6,61.5,7891,83.6,1.9,0.3,2,7.93,4,2
2027-07-01,6.7,22,6,69.5,3835,74.5,2.0,0.0,0,6.01,4,3
2027-07-02,6.6,22,9,72.6,6471,71.1,1.7,22.6,2,6.07,3,6
2027-07-03,6.4,35,12,66.6,5275,68.3,2.1,23.6,1,6.83,3,2
2027-07-04,6.6,10,11,85.2,6146,66.8,1.9,24.2,1,7.8,4,0
2027-07-05,6.5,23,9,74.9,7482,69.0,2.1,5.6,2,7.54,4,2
2027-07-06,6.8,10,9,65.9,6516,76.6,2.2,30.1,2,7.43,0,5
2027-07-07,6.9,34,10,56.2,6293,73.3,1.6,30.7,0,6.45,1,2
2027-07-08,6.2,10,14,69.7,7604,65.3,1.9,1.2,2,6.44,5,5
2027-07-09,6.0,60,11,75.7,7015,59.9,2.1,0.0,1,6.98,3,3
2027-07-10,5.8,26,7,76.7,8399,60.8,2.7,20.0,0,6.6,2,0
2027-07-11,6.7,15,9,53.3,7160,71.9,2.2,46.9,0,7.41,2,3
2027-07-12,6.1,16,8,70.3,4864,66.7,1.8,45.5,1,7.36,2,3
2027-07-13,5.7,29,7,68.3,5937,61.7,2.3,28.5,0,7.17,4,4
2027-07-14,6.7,48,14,77.0,7343,66.8,3.0,9.1,3,4.68,1,6
2027-07-15,7.5,10,8,63.2,7104,85.2,2.6,33.3,2,6.8,3,4
2027-07-16,6.5,48,10,51.4,5173,66.7,2.4,13.2,1,6.61,3,3
2027-07-17,6.9,24,7,68.3,9353,76.6,2.5,8.5,1,6.83,4,4
2027-07-18,6.6,10,5,53.5,8624,72.3,2.8,0.0,1,6.1,3,2
2027-07-19,6.5,10,12,70.7,6798,69.2,2.6,21.5,2,5.64,4,0
2027-07-20,6.9,50,7,83.6,7672,70.8,2.4,10.6,3,7.07,2,3
2027-07-21,6.4,10,10,77.5,5856,67.4,2.6,21.4,0,6.41,1,3
2027-07-22,6.6,10,13,68.6,9706,71.4,1.6,0.0,0,7.16,8,0
2027-07-23,6.7,43,14,62.1,12137,69.7,1.3,22.5,3,6.16,2,5
2027-07-24,6.3,33,10,77.6,6710,64.3,2.2,0.0,0,7.83,3,4
2027-07-25,6.9,10,6,69.8,10447,77.8,2.1,36.3,0,7.5,4,0
2027-07-26,6.5,28,15,65.9,6278,68.2,1.8,27.8,1,6.94,6,5
2027-07-27,6.2,10,14,65.1,6936,66.9,2.5,15.8,0,6.53,2,2
2027-07-28,6.7,41,7,60.0,10867,73.5,1.2,28.4,2,7.38,1,1
2027-07-29,6.2,49,14,71.8,7760,62.3,1.8,5.3,2,7.01,1,4
2027-07-30,6.5,33,11,64.4,9373,71.0,1.9,21.1,0,6.89,6,2
2027-07-31,6.5,29,3,68.6,7461,74.1,1.3,31.9,2,7.53,1,6
2027-08-01,7.0,51,16,71.7,4394,70.7,2.8,0.0,2,7.84,3,1
2027-08-02,6.7,19,7,63.4,12674,75.1,1.4,13.3,1,5.7,1,0
2027-08-03,6.5,10,4,72.0,7566,73.2,1.8,19.7,1,5.86,0,2
2027-08-04,6.8,26,7,74.3,8312,74.2,2.6,17.1,3,6.08,2,4
2027-08-05,7.1,56,15,67.4,6534,73.7,2.4,41.9,2,5.5,1,1
2027-08-06,6.7,10,8,71.2,9560,74.3,1.5,3.1,1,6.65,2,0
2027-08-07,6.5,15,9,70.2,9413,71.2,2.4,10.7,2,7.18,7,3
2027-08-08,6.0,39,8,70.2,4885,64.0,2.2,0.0,1,6.68,4,0
2027-08-09,6.1,28,14,75.4,8342,61.4,3.3,42.7,0,6.27,5,3
2027-08-10,6.4,10,6,79.3,9754,68.7,2.3,16.3,1,7.6,5,2
2027-08-11,6.3,48,8,74.6,10400,65.5,2.0,13.4,2,6.81,3,3
2027-08-12,6.4,70,6,66.5,9292,69.9,1.7,19.2,0,6.97,2,0
2027-08-13,6.5,26,11,66.2,9468,71.2,1.7,29.5,1,7.62,3,5
2027-08-14,6.7,10,8,65.5,6919,75.7,1.7,25.2,2,6.6,3,2
2027-08-15,6.5,10,7,74.2,5541,70.6,2.8,59.7,0,8.35,2,4
2027-08-16,6.7,25,10,62.8,7378,73.1,2.1,26.8,3,6.34,3,4
2027-08-17,6.5,44,8,60.2,5496,70.7,2.4,13.0,2,8.3,2,0
2027-08-18,5.7,44,11,74.7,6521,57.8,2.9,11.6,1,5.92,3,4
2027-08-19,6.1,28,12,69.5,6492,64.4,0.9,14.1,0,7.11,2,0
2027-08-20,6.4,12,10,78.1,6118,67.6,2.7,0.0,1,6.19,0,0
2027-08-21,6.0,10,7,54.1,9064,64.9,2.1,20.6,4,7.6,0,6
2027-08-22,6.7,36,15,67.7,5974,70.6,2.3,31.8,3,6.32,1,5
2027-08-23,7.1,32,11,61.6,11671,77.2,1.7,10.8,1,6.93,7,6
2027-08-24,7.0,10,9,70.7,9978,76.8,1.7,7.9,0,6.18,2,2
2027-08-25,6.4,56,11,66.0,10378,68.2,2.3,42.7,1,7.45,5,3
2027-08-26,7.1,25,10,60.5,6621,77.1,3.3,0.0,1,6.18,0,3
2027-08-27,6.6,50,8,73.8,8400,69.2,2.6,0.0,0,8.05,1,2
2027-08-28,6.4,10,6,77.1,5914,69.1,2.7,2.7,1,5.9,0,1
2027-08-29,6.3,10,12,68.1,8434,67.3,2.0,0.0,2,5.62,3,1
2027-08-30,6.4,21,9,67.6,4464,70.1,1.8,25.8,0,7.46,8,3
2027-08-31,6.3,35,14,77.2,10124,63.3,1.7,14.6,2,6.23,4,1
2027-09-01,6.6,57,6,75.3,6710,69.8,1.9,16.7,2,6.69,6,1
2027-09-02,6.6,36,14,74.4,8605,66.6,1.1,37.3,0,6.44,2,3
2027-09-03,6.5,18,7,64.7,8976,73.4,1.7,9.6,3,5.65,6,2
2027-09-04,6.7,10,18,62.1,6892,69.3,1.8,31.6,0,6.64,7,4
2027-09-05,7.0,40,12,76.6,6403,71.6,2.0,42.7,1,7.71,3,2
2027-09-06,6.9,10,20,69.9,7759,70.1,2.2,13.2,1,7.5,2,1
2027-09-07,5.9,64,2,65.3,9605,66.3,2.3,31.1,1,6.89,0,3
2027-09-08,5.5,32,10,71.9,7706,56.6,2.1,16.4,0,7.59,2,1
2027-09-09,6.9,49,6,66.3,9205,76.5,1.8,33.9,2,5.85,3,1
2027-09-10,5.9,44,7,69.6,9588,63.9,1.1,0.0,2,6.44,7,1
2027-09-11,6.4,21,8,66.0,7615,71.0,1.8,0.0,1,7.02,0,2
2027-09-12,6.0,19,11,78.5,7774,61.3,1.6,14.1,0,6.6,3,6
2027-09-13,5.8,27,6,74.9,8277,61.7,2.3,6.7,1,6.5,0,0
2027-09-14,6.7,28,11,82.3,10284,68.3,2.6,12.2,1,5.74,2,5
2027-09-15,6.8,20,11,75.1,7313,71.6,2.6,16.7,1,5.03,4,4
2027-09-16,6.3,14,7,69.7,10275,69.3,2.5,30.8,3,7.35,4,5
2027-09-17,5.4,35,10,82.7,8510,53.2,2.0,13.9,0,6.89,4,8
2027-09-18,6.3,28,10,71.1,6526,66.8,1.8,7.6,0,7.42,4,5
2027-09-19,6.6,10,9,83.7,7916,68.8,1.7,14.7,0,6.35,4,4
2027-09-20,5.9,41,11,68.3,5758,62.1,1.3,8.5,2,6.13,3,0
2027-09-21,6.6,10,10,70.4,5307,71.3,2.6,6.0,0,6.71,1,0
2027-09-22,6.5,10,4,63.4,9213,74.6,2.0,0.0,0,7.38,0,3
2027-09-23,6.7,10,15,63.8,9595,71.7,1.5,21.0,2,6.51,2,0
2027-09-24,6.5,10,10,65.0,7933,72.8,1.7,11.5,1,7.34,3,4
2027-09-25,6.1,10,8,78.2,8095,64.5,1.7,34.5,1,5.89,6,0
2027-09-26,7.0,10,5,66.7,6846,79.9,2.1,0.0,2,6.57,3,5
2027-09-27,6.4,63,10,50.7,8339,64.2,2.6,11.9,1,6.64,3,2
2027-09-28,6.5,13,9,68.3,11962,71.0,1.9,47.2,1,7.68,4,3
2027-09-29,6.1,32,8,62.7,10019,66.7,1.0,5.9,2,6.87,2,1
2027-09-30,6.3,34,12,65.4,7847,67.5,2.0,16.5,0,8.1,5,0
2027-10-01,6.1,31,17,77.5,7673,59.5,2.0,1.8,0,5.62,7,5
2027-10-02,6.4,22,9,58.6,7247,69.0,2.0,0.0,1,6.8,7,5
2027-10-03,7.2,10,6,55.6,5177,79.2,1.8,43.2,2,6.84,3,2
2027-10-04,5.9,60,12,58.8,7034,60.1,2.2,22.6,1,7.2,4,4
2027-10-05,5.8,69,8,68.2,9348,61.3,2.1,22.0,2,6.05,6,2
2027-10-06,7.1,10,10,52.9,6135,75.3,2.1,0.0,0,8.05,3,3
2027-10-07,6.4,10,7,56.8,7439,69.8,2.3,25.4,1,6.71,4,4
2027-10-08,6.2,21,10,67.4,5763,67.5,1.9,37.4,2,5.83,1,3
2027-10-09,6.9,10,6,67.8,9570,77.9,1.9,37.2,0,6.69,2,5
2027-10-10,6.2,37,7,62.5,5453,68.5,2.8,30.0,2,6.45,5,3
2027-10-11,7.2,10,11,66.5,9185,79.5,2.4,3.1,1,8.93,2,3
2027-10-12,6.7,62,16,67.1,10057,68.8,2.5,24.7,4,7.54,3,1
2027-10-13,6.3,50,8,72.4,7353,66.2,2.7,30.0,0,6.74,0,2
2027-10-14,7.3,14,10,56.1,6626,79.1,2.4,0.0,2,6.61,7,4
2027-10-15,6.2,47,13,82.8,8950,60.2,2.6,3.2,1,7.46,6,0
2027-10-16,6.8,41,17,58.2,11204,68.4,1.3,33.3,0,7.5,3,4
2027-10-17,6.6,10,14,62.7,10683,70.8,2.2,33.1,0,4.37,4,2
2027-10-18,7.0,10,12,68.7,7852,76.1,2.0,0.0,1,7.21,4,1
2027-10-19,7.1,15,13,65.4,6233,77.3,2.9,31.9,2,6.72,6,1
2027-10-20,6.5,40,7,73.6,7535,69.5,2.6,21.4,3,5.65,2,4
2027-10-21,6.2,30,9,67.0,4620,66.9,1.8,31.7,2,7.4,4,2
2027-10-22,6.6,10,8,58.2,6888,73.1,2.3,10.5,0,8.5,5,5
2027-10-23,6.2,11,5,58.4,8901,68.9,2.2,29.7,2,7.15,5,0
2027-10-24,7.3,10,9,76.2,7264,78.6,2.3,32.7,1,7.58,0,1
2027-10-25,6.5,21,6,65.3,6799,73.6,1.6,14.7,0,8.14,2,2
2027-10-26,6.3,65,15,67.3,7889,64.1,2.3,20.3,1,6.04,1,1
2027-10-27,6.5,10,9,80.0,7461,68.7,2.0,10.3,0,5.21,3,3
2027-10-28,5.9,41,8,67.0,9510,64.1,2.2,44.8,1,7.23,0,3
2027-10-29,6.1,59,11,69.9,5346,62.7,1.7,18.2,0,6.5,0,3
2027-10-30,6.9,61,7,58.1,9052,74.5,1.8,6.2,0,5.6,7,5
2027-10-31,6.2,19,10,59.9,7907,66.7,2.7,9.3,1,6.64,4,0
2027-11-01,6.0,39,11,83.1,8868,59.2,1.6,21.9,2,7.28,3,3
2027-11-02,6.7,31,13,80.0,5221,67.2,1.6,31.3,1,6.58,4,1
2027-11-03,6.9,20,7,72.5,9766,76.2,2.1,0.0,2,6.07,3,3
2027-11-04,6.7,17,10,73.2,9086,72.3,1.7,47.7,1,6.52,5,3
2027-11-05,6.8,26,10,71.1,11346,73.6,1.7,24.6,1,6.68,2,1
2027-11-06,6.1,10,8,64.1,6334,68.7,2.2,27.0,2,5.16,3,1
2027-11-07,5.9,45,6,72.7,6830,62.9,1.3,18.5,1,6.59,3,3
2027-11-08,7.0,17,8,61.2,4431,78.5,1.6,20.3,1,5.62,1,3
2027-11-09,6.3,21,9,50.3,6352,65.7,3.1,17.8,0,7.23,6,2
2027-11-10,6.3,66,6,76.1,10868,66.4,2.3,35.3,1,5.45,2,4
2027-11-11,7.0,10,11,69.0,8590,76.2,1.7,19.9,0,7.51,5,4
2027-11-12,6.7,12,5,57.5,6547,74.1,2.3,31.5,0,6.37,3,2
2027-11-13,6.6,60,7,64.4,8266,72.3,2.4,13.5,0,6.27,6,1
2027-11-14,7.3,10,12,70.8,7876,79.3,2.6,22.9,0,6.94,1,0
2027-11-15,6.2,16,10,70.0,4181,66.6,2.0,7.9,0,6.01,1,3
2027-11-16,6.8,15,8,54.1,4543,73.4,2.6,38.2,1,6.92,1,0
2027-11-17,6.5,40,10,59.2,10213,68.3,1.1,7.5,2,6.11,3,3
2027-11-18,6.5,26,8,80.3,9473,68.2,1.6,15.1,1,6.25,6,5
2027-11-19,7.0,10,10,65.2,5030,78.6,2.2,15.3,0,7.02,6,2
2027-11-20,6.6,10,12,74.2,7746,70.1,2.3,14.7,1,5.79,0,2
2027-11-21,6.6,10,13,79.6,6568,68.1,1.6,30.8,1,5.69,3,6
2027-11-22,6.9,16,4,62.5,10177,78.3,2.2,15.3,1,6.9,0,5
2027-11-23,6.3,34,11,71.0,8895,66.3,1.8,40.9,1,6.68,5,1
2027-11-24,6.1,37,16,55.8,5790,60.1,2.0,7.7,1,6.83,5,3
2027-11-25,6.0,10,9,65.7,8240,66.8,2.6,22.5,2,6.96,3,3
2027-11-26,5.6,57,10,75.8,7917,56.6,2.6,8.4,0,6.75,3,3
2027-11-27,7.3,16,5,62.4,7923,82.9,1.6,26.3,1,7.19,3,6
2027-11-28,6.0,58,14,73.2,6979,59.3,1.6,19.8,3,6.78,1,3
2027-11-29,6.3,34,9,74.8,8049,66.7,1.9,17.7,2,5.09,4,3
2027-11-30,6.3,47,16,72.3,6298,62.8,2.1,37.8,2,5.3,3,4
2027-12-01,6.5,31,9,69.6,5624,71.0,1.8,10.2,2,8.24,5,5
2027-12-02,6.8,46,7,67.6,5506,74.0,2.6,28.8,3,6.7,3,4
2027-12-03,6.8,29,10,62.2,5901,73.9,2.3,8.5,3,7.46,1,3
2027-12-04,6.2,25,6,62.6,8844,68.8,2.3,21.7,1,6.42,0,0
2027-12-05,6.4,70,10,77.7,8898,63.5,1.5,2.1,0,6.65,0,2
2027-12-06,6.5,40,13,72.9,10921,67.4,2.7,10.1,1,6.34,6,4
2027-12-07,6.3,37,14,62.9,7543,66.1,0.7,18.8,4,8.67,2,3
2027-12-08,7.1,10,13,65.1,9402,77.2,2.5,47.2,0,6.9,4,4
2027-12-09,6.6,10,19,57.2,8094,67.0,2.6,21.5,1,6.27,7,6
2027-12-10,6.7,25,6,63.1,8599,75.6,1.9,44.8,0,5.38,2,0
2027-12-11,6.7,23,10,70.3,9616,72.4,2.7,23.3,1,8.28,2,5
2027-12-12,6.9,10,17,67.4,9164,72.9,2.1,14.2,0,6.57,3,2
2027-12-13,6.5,25,11,68.4,8216,69.7,2.1,43.1,1,7.3,3,4
2027-12-14,5.9,63,9,64.3,6772,62.6,2.3,26.6,0,7.38,7,2
2027-12-15,6.6,35,3,59.5,8551,73.6,3.7,10.4,2,6.33,6,6
2027-12-16,6.2,10,3,75.9,10728,68.5,2.8,27.1,2,7.24,4,3
2027-12-17,6.2,25,6,80.8,8350,65.1,2.5,15.6,1,6.22,6,1
2027-12-18,6.6,10,7,70.6,7209,74.0,1.6,0.0,1,5.91,3,3
2027-12-19,6.9,10,16,64.3,9642,74.1,2.2,34.0,1,7.63,4,3
2027-12-20,6.4,15,11,76.5,5229,66.9,1.7,36.4,1,6.57,2,5
2027-12-21,6.5,12,13,61.4,7280,69.9,2.5,47.6,1,7.11,0,3
2027-12-22,7.1,10,5,71.9,6038,79.8,2.2,26.3,2,7.03,5,7
2027-12-23,6.5,20,17,63.3,7757,67.7,1.5,16.3,2,7.21,4,2
2027-12-24,7.5,10,10,58.9,10492,81.7,2.1,32.5,0,5.45,3,2
2027-12-25,6.6,10,4,64.5,9281,76.7,1.7,32.7,1,6.23,3,1
2027-12-26,5.7,76,11,70.8,4264,57.1,2.2,44.6,2,6.44,0,3
2027-12-27,6.7,41,11,72.9,6762,70.4,1.7,19.3,0,6.03,1,3
2027-12-28,6.6,14,8,58.1,5001,71.5,2.1,17.5,0,7.04,4,3
2027-12-29,6.9,17,11,61.2,10116,75.6,2.5,9.3,1,7.65,2,3
2027-12-30,6.7,10,9,68.1,6835,73.7,2.1,28.1,1,7.78,3,1
2027-12-31,6.3,59,4,72.2,8151,68.9,1.9,0.0,0,6.43,3,1
2028-01-01,5.9,69,6,58.5,8248,62.3,2.2,31.6,0,6.93,2,2
2028-01-02,6.3,28,6,62.9,8411,70.6,2.4,28.8,0,7.06,1,5
2028-01-03,6.1,50,6,57.4,2214,64.8,1.5,28.8,0,7.2,0,5
2028-01-04,6.2,31,9,64.3,8722,67.5,2.2,22.1,2,6.0,3,2
2028-01-05,6.6,10,9,63.8,6903,73.9,2.8,43.0,0,8.16,4,1
2028-01-06,7.1,10,7,68.2,9691,79.8,2.4,33.1,1,7.44,0,2
2028-01-07,6.6,24,8,51.2,8405,69.0,2.1,10.9,0,7.46,3,6
2028-01-08,5.9,22,11,75.0,9263,61.1,2.4,11.2,0,7.66,4,4
2028-01-09,6.6,17,9,63.6,6543,73.0,2.3,6.8,2,7.13,1,3
2028-01-10,6.9,15,11,63.2,5742,75.6,2.5,28.3,0,5.88,6,4
2028-01-11,6.2,26,9,76.0,9780,64.4,1.1,5.0,1,6.59,2,5
2028-01-12,6.3,26,17,77.7,9126,62.5,1.3,36.3,0,5.38,3,0
2028-01-13,6.4,10,5,63.4,8444,73.2,2.6,39.8,0,7.03,3,2
2028-01-14,6.1,14,7,65.0,8441,68.7,1.3,6.8,2,6.56,0,2
2028-01-15,6.7,10,15,64.3,8841,71.2,2.3,17.2,4,6.67,5,4
2028-01-16,6.3,44,10,63.6,5415,68.0,1.9,20.2,0,7.66,1,3
2028-01-17,6.6,10,9,57.2,10151,70.9,1.6,33.3,1,6.33,3,4
2028-01-18,6.0,53,8,69.6,7691,64.4,2.3,44.1,1,6.5,4,2
2028-01-19,6.2,54,17,64.3,7748,63.1,2.2,0.0,0,6.72,6,5
2028-01-20,6.7,14,10,67.3,7163,73.7,3.2,15.2,2,5.23,1,2
2028-01-21,6.2,10,8,80.8,3060,65.5,1.8,16.0,0,6.49,2,4
2028-01-22,7.1,10,7,63.9,9150,80.6,2.8,0.0,1,4.71,6,5
2028-01-23,6.2,25,7,63.6,6003,69.1,2.3,12.7,0,6.23,4,5
2028-01-24,6.5,10,7,65.7,8216,73.4,1.8,26.4,2,7.38,4,3
2028-01-25,6.8,10,9,67.1,6359,75.3,2.5,15.8,0,7.06,1,4
2028-01-26,5.8,63,14,69.8,7312,58.0,2.4,0.0,1,6.22,2,6
2028-01-27,5.7,48,10,67.7,7201,59.6,2.1,63.1,2,6.73,3,3
2028-01-28,5.8,15,9,59.5,6313,62.3,2.2,24.0,0,5.84,1,1
2028-01-29,6.9,10,12,70.0,7548,74.5,1.8,21.7,1,6.7,0,4
2028-01-30,6.2,21,7,62.9,7038,68.6,1.7,3.5,0,9.04,2,2
2028-01-31,7.4,10,5,73.2,5919,82.9,2.5,23.9,0,8.18,6,0
2028-02-01,6.2,38,13,66.6,10345,64.6,2.0,17.5,1,6.74,3,3
2028-02-02,6.5,12,14,64.1,6397,69.4,2.1,0.0,0,6.83,6,3
2028-02-03,7.0,25,13,61.7,9124,75.1,2.2,3.9,0,5.92,3,5
2028-02-04,7.2,51,8,65.1,9336,79.4,2.2,31.9,1,6.06,1,1
2028-02-05,7.2,28,7,57.9,9847,79.3,1.4,49.2,0,6.99,6,0
2028-02-06,6.9,16,11,61.0,6909,74.8,2.7,25.5,2,6.28,3,3
2028-02-07,6.8,15,7,70.4,7602,75.4,2.2,36.5,1,7.42,5,3
2028-02-08,6.6,14,12,59.8,7664,71.0,2.0,17.7,1,7.96,1,3
2028-02-09,6.7,43,10,70.4,9054,71.4,2.3,18.7,2,6.97,5,3
2028-02-10,6.2,15,16,75.0,7515,61.9,2.2,36.4,1,6.78,5,1
2028-02-11,6.0,30,8,74.4,8916,64.0,2.5,44.9,3,5.36,4,2
2028-02-12,6.4,25,14,69.8,7488,66.4,2.4,39.5,2,7.3,1,2
2028-02-13,6.3,15,16,55.9,10234,63.9,2.5,4.0,0,5.79,3,4
2028-02-14,6.2,10,5,60.6,7976,69.8,2.8,19.0,2,6.37,4,3
2028-02-15,6.6,27,13,57.3,7735,69.2,2.5,24.2,1,7.47,3,2
2028-02-16,6.8,18,14,63.6,8679,72.5,2.0,16.1,1,7.52,4,6
2028-02-17,6.4,34,10,68.2,11271,68.8,1.5,25.8,1,6.33,5,2
2028-02-18,7.0,10,6,56.9,6789,77.4,2.9,32.3,2,6.37,2,4
2028-02-19,5.9,56,15,69.2,10078,59.0,2.0,35.0,1,6.14,1,2
2028-02-20,6.3,10,4,73.3,6364,70.4,1.9,45.3,3,5.74,3,5
2028-02-21,6.1,63,7,62.6,8087,65.5,1.2,15.1,2,6.19,2,3
2028-02-22,5.6,10,6,66.2,6410,63.3,2.3,0.0,2,5.41,5,3
2028-02-23,6.3,34,17,76.6,7257,62.1,2.2,25.4,0,7.25,1,2
2028-02-24,6.3,35,11,61.9,6642,67.3,1.3,48.3,1,7.02,5,3
2028-02-25,7.0,10,17,67.6,9396,73.7,2.3,12.8,1,7.15,6,5
2028-02-26,6.6,29,10,75.6,7005,69.3,1.9,30.3,2,5.94,3,4
2028-02-27,6.0,56,5,62.0,9060,64.9,3.4,30.4,2,5.74,3,3
2028-02-28,7.1,10,13,56.7,6946,75.3,1.8,22.9,1,6.74,1,6
2028-02-29,6.8,27,15,64.1,7988,72.6,1.9,20.1,1,6.75,2,4
2028-03-01,6.6,10,9,67.5,10915,73.2,1.7,6.1,2,6.58,2,2
2028-03-02,6.3,10,10,64.2,6509,69.1,2.7,0.0,0,6.47,6,0
2028-03-03,6.0,63,6,83.9,6546,59.5,1.9,3.3,3,8.07,3,2
2028-03-04,6.2,15,12,72.7,7507,65.4,1.7,14.1,0,7.04,0,3
2028-03-05,6.8,10,5,60.4,7964,76.8,2.5,36.5,2,8.28,4,4
2028-03-06,7.1,10,9,54.9,9241,76.9,1.4,18.5,1,7.72,5,5
2028-03-07,7.0,57,11,64.7,8085,74.9,2.4,12.2,2,8.06,3,1
2028-03-08,6.2,10,14,72.3,8490,63.9,3.0,6.6,1,5.84,6,2
2028-03-09,5.9,10,5,83.4,5691,62.2,2.4,29.9,1,7.17,5,0
2028-03-10,6.4,54,9,68.5,8603,68.6,2.4,40.4,2,6.35,1,0
2028-03-11,5.6,72,9,70.1,8656,58.1,2.5,36.0,2,5.37,2,1
2028-03-12,6.5,21,9,60.8,9343,70.6,3.0,29.1,1,7.9,3,3
2028-03-13,6.3,10,11,71.1,7343,67.6,2.7,0.0,2,6.47,0,4
2028-03-14,6.2,69,5,76.3,7986,64.5,2.3,14.7,0,5.86,4,1
2028-03-15,5.7,66,12,58.9,9412,57.3,2.6,49.2,1,6.37,0,1
2028-03-16,6.6,35,9,67.8,5882,71.5,1.7,36.8,2,6.06,5,0
2028-03-17,6.1,12,7,62.2,4410,68.2,2.5,0.0,2,6.15,5,3
2028-03-18,5.9,31,11,61.1,5782,62.3,1.6,19.2,1,6.52,4,1
2028-03-19,5.2,39,7,85.9,6721,50.3,1.9,25.4,1,8.08,2,5
2028-03-20,6.3,32,4,74.5,10144,69.4,0.6,8.6,2,6.17,3,3
2028-03-21,7.1,43,6,60.5,12058,78.1,2.3,0.0,0,8.03,2,2
2028-03-22,7.0,32,7,63.8,6181,78.6,1.8,21.5,3,7.38,1,1
2028-03-23,6.2,10,2,67.0,7831,71.5,2.7,8.2,1,7.02,2,0
2028-03-24,6.1,56,11,61.6,6946,63.6,2.3,8.2,0,7.3,4,0
2028-03-25,6.5,28,8,63.6,8962,72.3,2.7,14.7,0,6.71,3,1
2028-03-26,5.9,45,6,75.8,8559,62.5,1.6,18.0,1,7.73,6,1
2028-03-27,6.5,52,15,63.7,6246,67.0,2.6,19.9,1,7.15,5,1
2028-03-28,6.6,10,5,70.0,6757,75.1,3.2,6.7,3,5.37,4,3
2028-03-29,6.8,17,7,62.0,7713,76.5,2.5,16.7,0,6.94,0,3
2028-03-30,6.3,15,9,60.2,10460,68.6,2.5,0.0,1,7.33,2,2
2028-03-31,6.3,10,7,77.1,6692,67.1,2.2,24.7,0,6.47,1,6
2028-04-01,6.0,37,9,55.2,4897,62.2,1.8,0.0,1,6.8,3,0
2028-04-02,6.0,80,9,82.5,10606,58.2,2.5,15.7,3,6.21,2,3
2028-04-03,6.2,10,9,75.8,8994,66.5,1.3,33.8,0,5.6,2,2
2028-04-04,6.5,22,9,68.9,5674,71.0,1.9,4.1,2,5.46,5,2
2028-04-05,6.7,32,8,63.4,8612,74.1,1.2,30.7,1,5.47,4,1
2028-04-06,6.0,32,8,67.4,9623,65.5,1.7,37.3,1,7.24,5,2
2028-04-07,6.9,14,8,66.8,8187,77.5,2.4,0.0,2,4.71,0,2
2028-04-08,6.2,10,10,70.2,10725,67.3,2.4,17.7,0,6.17,3,2
2028-04-09,6.3,30,7,61.7,9110,69.8,2.1,0.0,3,6.09,5,0
2028-04-10,6.0,14,12,70.3,8610,63.6,2.2,18.2,3,6.47,6,0
2028-04-11,5.4,10,11,75.0,8407,55.1,1.2,19.9,1,5.21,0,2
2028-04-12,6.7,44,5,64.5,8271,75.1,1.9,0.0,3,7.02,2,2
2028-04-13,6.6,40,12,82.6,9756,65.7,1.8,48.9,1,5.68,5,2
2028-04-14,6.2,28,9,68.0,7700,67.8,1.8,24.3,1,7.61,3,2
2028-04-15,6.4,29,8,55.9,9899,68.0,2.4,7.3,2,6.2,1,2
2028-04-16,6.5,44,8,60.3,8623,70.4,1.7,42.0,1,6.62,0,2
2028-04-17,5.7,39,13,76.4,8211,56.4,1.8,0.0,0,6.7,1,1
2028-04-18,6.1,46,4,64.4,7383,68.7,1.1,1.6,0,6.9,0,5
2028-04-19,6.6,14,10,59.8,7402,72.1,2.0,0.0,3,6.73,3,1
2028-04-20,5.8,59,9,80.7,8638,57.7,1.6,47.0,0,6.36,5,2
2028-04-21,6.4,30,11,69.0,10026,68.6,2.1,25.0,1,6.97,0,1
2028-04-22,5.8,37,17,66.9,9008,58.1,1.6,29.9,0,7.07,4,1
2028-04-23,6.5,10,12,50.0,6571,67.0,2.2,24.5,2,6.09,5,3
2028-04-24,6.3,31,8,72.8,4802,67.4,2.0,28.6,0,7.04,3,2
2028-04-25,5.7,18,5,71.8,9479,62.3,2.9,21.2,1,7.65,0,2
2028-04-26,6.8,10,13,75.2,13365,71.1,2.3,24.1,1,7.26,4,2
