timestamp,screen_time,productive_usage,social_usage,gaming_usage,notifications,unlock_count,study_score,study_hours,app_switching_frequency,notifications_during_study,break_frequency,phone_usage_during_study,completed_tasks
2027-11-23,303,68,61,75,30,74,25.9,3.1,23,13,1,40.3,5
2027-11-24,283,58,69,82,32,74,14.9,2.6,23,8,5,37.1,5
2027-11-25,293,61,73,60,24,81,21.2,2.4,6,7,1,50.6,3
2027-11-26,273,74,90,59,27,68,31.1,1.3,29,11,4,35.4,5
2027-11-27,248,72,67,76,19,58,34.4,5.8,22,13,3,17.4,0
2027-11-28,279,59,81,74,22,65,20.3,2.3,31,8,1,24.0,4
2027-11-29,291,67,59,67,28,79,26.8,3.3,24,4,3,0.0,6
2027-11-30,298,53,73,66,28,68,15.4,3.2,29,0,1,71.5,8
2027-12-01,278,70,73,58,33,70,28.3,3.8,24,5,3,50.5,5
2027-12-02,293,65,79,84,28,79,19.5,4.4,31,5,1,20.1,7
2027-12-03,301,89,69,88,33,74,39.4,4.4,24,9,4,29.9,0
2027-12-04,289,74,67,79,29,66,31.7,2.9,19,6,2,23.5,6
2027-12-05,281,59,56,74,24,72,21.9,3.3,38,11,2,62.8,1
2027-12-06,286,59,76,74,23,72,19.3,3.8,27,5,3,9.4,2
2027-12-07,318,75,68,71,27,81,30.7,3.2,25,8,2,37.1,5
2027-12-08,272,77,81,50,28,70,35.6,5.3,10,14,3,33.0,10
2027-12-09,315,87,77,63,36,81,37.5,4.0,10,10,1,49.9,7
2027-12-10,318,80,83,76,29,80,31.4,4.3,22,8,4,33.1,6
2027-12-11,292,73,66,60,31,76,31.2,4.2,21,5,6,3.4,6
2027-12-12,305,83,75,70,29,82,35.3,4.8,15,5,7,30.5,4
2027-12-13,286,69,75,80,25,67,27.2,3.7,21,4,3,17.5,4
2027-12-14,302,69,69,80,31,74,24.4,2.1,33,5,4,36.4,7
2027-12-15,331,56,83,77,37,86,8.6,3.9,26,12,1,60.8,2
2027-12-16,317,83,80,71,31,78,35.2,2.8,11,7,5,3.7,8
2027-12-17,290,70,90,76,31,66,24.3,2.9,19,1,4,20.6,5
2027-12-18,278,67,79,66,28,71,25.5,4.1,14,17,2,25.1,8
2027-12-19,294,60,88,85,30,70,15.2,4.9,17,10,5,28.1,9
2027-12-20,302,81,88,52,27,86,34.0,3.5,17,1,3,48.3,1
2027-12-21,309,78,70,69,32,82,31.7,3.8,16,6,2,31.9,4
2027-12-22,296,59,62,63,25,79,21.3,5.4,10,9,4,42.5,3
2027-12-23,325,73,87,75,33,81,24.2,3.8,19,17,1,23.7,1
2027-12-24,299,76,79,65,33,76,30.2,6.4,16,2,5,39.1,3
2027-12-25,291,56,78,92,34,71,10.6,4.1,2,13,1,49.0,13
2027-12-26,306,75,70,77,27,72,31.0,1.6,36,15,1,21.8,8
2027-12-27,309,73,77,58,32,72,29.8,4.3,29,5,2,49.1,12
2027-12-28,287,74,82,42,26,82,32.8,3.9,17,7,4,35.9,8
2027-12-29,284,88,79,57,28,73,43.0,4.9,20,3,2,53.8,4
2027-12-30,274,98,69,74,33,61,50.7,4.2,11,7,1,31.4,5
2027-12-31,294,80,86,66,32,78,32.4,3.3,34,8,2,41.9,8
2028-01-01,317,71,75,63,29,92,24.8,2.2,35,11,3,34.3,7
2028-01-02,309,74,79,61,28,69,32.3,3.3,21,13,1,33.3,4
2028-01-03,315,72,81,77,31,81,24.8,2.6,28,4,1,39.7,1
2028-01-04,289,92,91,65,29,66,43.9,2.9,21,0,6,44.7,15
2028-01-05,296,69,77,64,30,79,25.5,4.1,9,8,2,12.5,6
2028-01-06,270,64,74,78,22,56,26.5,5.3,17,9,3,60.8,5
2028-01-07,314,73,89,84,37,78,22.1,3.9,21,9,2,1.5,6
2028-01-08,319,89,83,57,38,81,38.5,2.2,16,6,2,22.7,5
2028-01-09,283,58,77,80,29,63,17.8,4.0,18,9,4,33.3,6
2028-01-10,323,61,76,67,29,83,18.2,4.8,19,16,4,42.4,10
2028-01-11,295,61,58,78,27,71,21.8,2.8,19,10,3,63.4,6
2028-01-12,283,56,73,75,25,79,15.2,3.4,20,6,1,1.6,3
2028-01-13,294,58,63,69,26,66,22.0,3.5,12,5,5,25.9,6
2028-01-14,308,77,53,69,28,81,34.9,2.6,14,7,3,0.0,5
2028-01-15,298,70,70,75,31,74,26.3,4.2,10,16,6,35.6,10
2028-01-16,290,55,63,57,29,79,17.3,3.4,28,7,1,39.9,10
2028-01-17,308,75,71,57,35,83,29.4,4.0,3,8,3,63.6,6
2028-01-18,309,71,77,89,26,76,25.1,2.5,29,6,6,37.2,2
2028-01-19,297,77,78,80,27,73,31.4,3.0,31,13,2,53.8,2
2028-01-20,294,62,74,78,23,78,20.1,4.3,18,18,3,45.5,6
2028-01-21,291,56,64,67,29,75,17.0,3.1,2,10,3,27.2,7
2028-01-22,306,75,74,52,35,76,31.1,5.4,17,8,2,9.6,5
2028-01-23,275,76,66,63,26,64,36.8,3.1,19,8,3,40.0,5
2028-01-24,288,57,86,73,32,73,13.4,3.7,12,0,2,8.1,4
2028-01-25,297,70,73,80,31,68,26.2,4.5,16,12,2,58.3,6
2028-01-26,288,62,65,73,31,75,20.2,1.9,32,9,5,32.1,0
2028-01-27,303,77,66,73,32,81,31.2,1.6,25,10,4,56.5,3
2028-01-28,302,74,75,67,35,71,29.5,1.8,13,4,3,26.4,4
2028-01-29,337,80,75,75,33,82,31.0,4.9,7,6,4,39.8,10
2028-01-30,288,59,73,60,30,68,20.9,2.9,17,6,3,38.8,4
2028-01-31,300,61,83,70,35,80,15.2,6.3,18,13,2,34.2,7
2028-02-01,285,64,67,66,25,71,25.4,2.9,24,6,2,27.2,7
2028-02-02,329,62,83,83,32,80,15.3,3.7,16,18,3,42.1,10
2028-02-03,325,71,74,40,34,84,28.9,5.2,24,10,1,18.3,10
2028-02-04,276,57,82,67,25,66,18.4,5.7,35,2,2,13.2,6
2028-02-05,297,83,70,71,27,73,38.3,5.8,27,7,2,57.4,5
2028-02-06,300,85,81,50,36,69,39.7,4.8,20,5,6,48.1,4
2028-02-07,295,79,69,76,27,77,33.7,4.6,19,0,1,36.2,5
2028-02-08,293,73,88,67,28,67,28.9,4.2,17,16,3,65.0,5
2028-02-09,312,66,74,59,31,85,22.7,4.4,29,12,6,30.2,8
2028-02-10,327,69,72,79,33,82,22.6,2.9,15,11,3,58.8,7
2028-02-11,312,60,66,61,29,77,20.8,2.6,20,9,4,38.2,8
2028-02-12,313,69,76,77,30,78,23.6,3.5,20,1,3,16.6,10
2028-02-13,295,71,74,71,26,82,26.7,3.3,16,6,2,68.3,12
2028-02-14,315,59,64,65,29,72,20.8,3.0,9,12,1,52.8,6
2028-02-15,315,84,69,59,33,72,39.4,4.3,23,3,3,32.8,9
2028-02-16,293,67,60,62,32,78,25.8,4.6,20,0,2,48.1,5
2028-02-17,297,57,66,78,32,69,16.7,3.6,24,7,2,27.7,10
2028-02-18,277,65,74,80,27,65,23.9,5.1,16,7,2,49.9,9
2028-02-19,280,61,78,76,27,67,20.5,2.2,30,9,6,0.0,9
2028-02-20,294,59,73,69,25,79,18.6,3.3,13,12,7,16.6,6
2028-02-21,284,83,79,76,27,75,36.1,2.7,34,11,3,52.6,4
2028-02-22,313,67,68,72,31,77,24.2,1.4,6,9,2,30.5,2
2028-02-23,298,78,79,63,33,76,31.7,3.4,23,14,1,38.7,6
2028-02-24,309,71,75,60,25,79,29.6,3.4,24,0,4,10.8,11
2028-02-25,282,72,74,66,27,65,31.6,5.2,14,11,6,68.3,5
2028-02-26,320,67,76,63,25,75,26.5,4.2,23,11,3,56.4,8
2028-02-27,308,63,71,70,25,66,24.5,2.4,30,2,1,31.4,9
2028-02-28,307,80,63,85,34,84,30.9,5.5,2,0,4,27.7,5
2028-02-29,315,74,67,72,27,75,31.0,4.8,24,4,4,53.5,10
2028-03-01,306,65,64,84,30,76,21.9,4.1,2,5,1,70.7,0
2028-03-02,286,77,74,69,31,74,32.1,3.3,12,12,3,52.2,2
2028-03-03,310,82,81,67,29,72,36.4,2.4,33,5,4,74.1,3
2028-03-04,289,71,88,54,25,68,30.3,3.1,15,4,3,18.4,4
2028-03-05,304,83,72,75,30,71,36.8,4.7,11,5,2,20.3,7
2028-03-06,289,62,75,63,33,57,24.0,5.6,18,14,5,13.6,7
2028-03-07,326,58,91,60,35,81,13.1,5.2,37,8,2,43.0,7
2028-03-08,311,64,73,59,30,89,20.4,3.0,5,7,1,38.2,8
2028-03-09,316,67,71,73,29,76,24.5,2.3,12,7,1,32.3,3
2028-03-10,290,83,75,63,32,69,37.9,3.7,32,14,5,49.6,2
2028-03-11,306,63,73,86,26,74,20.2,1.6,35,4,4,57.2,7
2028-03-12,304,71,71,80,33,77,24.7,3.9,19,15,3,7.5,4
2028-03-13,303,78,65,64,28,80,34.7,3.3,10,9,2,24.3,1
2028-03-14,272,72,89,45,22,63,34.0,3.0,37,7,2,49.8,9
2028-03-15,331,62,80,70,27,85,17.9,1.7,33,21,1,26.6,10
2028-03-16,301,54,89,66,34,74,11.1,4.1,25,3,2,20.6,11
2028-03-17,309,79,84,78,30,78,30.4,2.9,14,6,1,53.3,7
2028-03-18,282,56,76,69,25,72,17.4,2.2,20,2,2,11.8,8
2028-03-19,324,63,63,81,32,76,20.2,1.0,19,13,3,29.6,10
2028-03-20,322,67,69,74,30,77,23.9,3.5,23,16,4,40.9,4
2028-03-21,314,80,73,57,29,80,35.4,5.4,32,16,3,24.7,9
2028-03-22,306,77,69,62,29,75,34.2,5.3,27,14,4,49.1,7
2028-03-23,337,68,62,65,33,88,24.2,3.0,11,7,5,24.8,9
2028-03-24,317,79,69,68,33,78,33.1,2.8,31,6,5,60.4,7
2028-03-25,281,81,75,67,23,75,37.8,4.0,23,0,4,32.7,10
2028-03-26,305,62,89,77,34,66,17.4,2.4,25,18,3,47.1,7
2028-03-27,311,63,71,74,28,79,20.3,3.8,32,10,2,48.4,2
2028-03-28,304,74,82,65,31,69,30.3,4.3,11,6,4,23.7,10
2028-03-29,311,84,69,76,30,83,35.7,4.8,20,15,6,0.0,3
2028-03-30,324,60,75,58,29,80,19.3,3.4,16,3,4,41.5,10
2028-03-31,299,48,76,76,33,73,7.2,3.3,7,10,6,36.3,6
2028-04-01,296,73,89,78,27,69,27.5,2.5,23,7,1,45.0,10
2028-04-02,286,80,55,72,32,74,36.8,2.6,40,11,1,30.9,9
2028-04-03,274,68,70,75,29,71,25.8,3.3,5,8,4,27.3,7
2028-04-04,298,93,79,76,27,72,44.7,3.9,20,1,3,71.2,8
2028-04-05,292,58,80,80,25,76,15.9,4.5,25,8,5,8.5,7
2028-04-06,299,59,67,77,33,75,16.8,2.6,21,13,3,48.2,0
2028-04-07,294,59,76,82,25,73,17.4,5.1,19,8,2,24.7,6
2028-04-08,286,67,77,54,28,75,27.0,3.2,10,12,3,29.0,3
2028-04-09,294,68,89,71,31,82,20.5,3.5,22,3,1,29.3,7
2028-04-10,310,59,79,69,32,78,15.8,2.7,14,8,1,20.5,3
2028-04-11,294,78,76,71,28,75,32.8,1.0,2,5,4,45.3,2
2028-04-12,300,69,71,79,27,79,25.0,4.5,30,12,4,60.0,11
2028-04-13,334,56,82,71,35,78,11.9,4.3,28,8,4,43.5,9
2028-04-14,319,73,75,70,26,78,28.9,3.2,20,11,1,36.9,6
2028-04-15,306,62,72,74,31,74,19.7,3.6,22,13,2,17.2,7
2028-04-16,307,67,69,55,26,78,28.0,4.1,29,11,1,44.3,5
2028-04-17,292,75,75,85,26,74,29.7,1.8,22,9,5,73.8,8
2028-04-18,296,76,83,69,30,82,29.1,2.9,27,3,2,28.1,4
2028-04-19,299,76,73,84,27,82,28.4,4.4,18,8,1,28.2,9
2028-04-20,304,67,77,61,33,68,25.3,2.1,30,5,3,24.9,5
2028-04-21,302,57,73,61,32,77,16.3,3.8,23,6,2,26.2,5
2028-04-22,286,63,79,67,26,75,21.9,2.0,22,6,5,0.0,6
2028-04-23,312,67,78,70,30,78,22.5,4.0,10,3,2,42.3,4
2028-04-24,294,82,71,65,26,71,39.1,3.5,22,0,1,19.8,7
2028-04-25,332,61,84,62,34,89,15.0,1.7,13,5,1,6.0,4
2028-04-26,322,68,66,73,36,82,22.6,4.8,15,9,3,48.6,7
2028-04-27,278,54,86,84,24,64,13.6,2.7,13,1,2,15.5,10
2028-04-28,299,70,80,86,30,79,22.0,2.6,11,8,1,28.9,4
2028-04-29,327,66,82,67,33,84,19.6,3.7,37,18,5,61.4,6
2028-04-30,313,65,64,59,27,75,26.4,4.8,31,13,4,9.6,7
2028-05-01,305,75,77,67,27,72,31.6,2.4,35,16,3,7.4,5
2028-05-02,268,59,90,87,21,63,18.1,3.6,10,10,5,39.8,7
2028-05-03,300,80,76,80,31,80,31.4,4.0,21,14,4,55.7,8
2028-05-04,307,59,79,74,29,79,15.5,4.3,10,4,2,6.7,9
2028-05-05,273,80,68,65,25,72,37.9,3.7,14,5,1,42.3,4
2028-05-06,313,50,66,79,37,79,7.5,3.1,13,0,4,45.5,3
2028-05-07,293,69,80,92,23,69,24.9,2.6,30,14,4,0.0,5
2028-05-08,308,72,72,68,34,73,27.9,3.6,17,16,3,49.4,3
2028-05-09,306,63,73,50,24,81,24.1,2.3,29,5,2,50.8,8
2028-05-10,300,69,78,60,28,77,26.6,1.0,25,7,4,29.4,3
2028-05-11,316,62,83,71,26,77,19.7,4.0,38,4,2,57.5,13
2028-05-12,308,71,82,68,28,77,26.1,4.5,8,10,3,55.5,10
2028-05-13,345,69,79,84,32,91,18.7,1.0,30,14,5,36.9,6
2028-05-14,331,88,85,64,30,85,38.2,2.4,29,0,2,26.9,9
2028-05-15,289,52,86,68,29,71,11.7,4.2,12,10,1,17.5,1
2028-05-16,322,68,77,63,34,80,23.2,5.8,28,7,1,34.3,14
2028-05-17,293,62,91,78,28,70,17.7,3.5,23,9,4,45.3,4
2028-05-18,286,67,69,61,29,71,27.3,2.7,18,10,3,29.2,6
2028-05-19,282,65,66,68,32,69,24.3,3.3,13,7,3,0.0,0
2028-05-20,299,62,89,55,27,74,21.5,5.0,14,7,2,57.8,7
2028-05-21,319,61,72,65,34,77,18.4,2.8,36,7,4,38.4,3
2028-05-22,307,73,57,87,38,69,27.8,2.6,20,13,2,28.2,6
2028-05-23,312,62,76,88,36,82,14.1,3.0,26,10,3,50.4,4
2028-05-24,256,66,88,77,30,66,21.6,2.5,14,9,2,62.4,3
2028-05-25,301,68,76,74,32,73,23.5,3.6,14,2,2,0.0,4
2028-05-26,289,59,64,64,32,70,20.1,5.3,29,6,2,42.8,7
2028-05-27,281,72,76,72,26,63,31.0,3.9,9,12,2,9.3,2
2028-05-28,286,56,77,72,28,76,15.1,3.2,17,8,3,44.0,4
2028-05-29,305,71,76,70,29,82,25.6,3.2,20,11,3,37.3,8
2028-05-30,314,70,73,78,29,78,25.0,1.8,21,17,1,46.4,14
2028-05-31,291,64,73,61,29,74,24.0,4.5,19,13,2,26.0,7
2028-06-01,313,55,84,96,29,73,9.6,3.4,23,8,2,1.3,3
2028-06-02,317,66,74,86,31,79,19.5,3.3,26,5,5,26.9,5
2028-06-03,310,55,80,62,26,73,16.7,7.0,26,0,1,42.3,6
2028-06-04,292,65,80,71,27,69,23.1,3.8,12,7,3,53.3,5
2028-06-05,297,74,74,64,33,72,29.9,2.7,18,6,5,13.9,9
2028-06-06,310,66,73,77,31,75,21.8,3.0,30,10,1,53.5,7
2028-06-07,294,78,79,69,33,72,32.0,4.8,27,7,4,23.3,9
2028-06-08,315,69,65,51,29,83,28.1,3.6,9,6,2,41.5,5
2028-06-09,288,73,95,61,28,61,30.8,1.9,23,0,2,25.8,10
2028-06-10,311,73,74,84,31,74,26.5,4.5,4,3,2,38.3,6
2028-06-11,319,80,76,68,31,82,32.5,2.8,20,10,2,51.1,3
2028-06-12,308,53,85,68,26,77,12.0,5.6,35,17,7,12.9,13
2028-06-13,290,60,77,77,30,68,18.5,4.7,12,8,4,22.8,1
2028-06-14,281,66,75,80,25,80,21.9,3.0,13,10,5,38.3,4
2028-06-15,289,74,68,69,28,85,28.8,4.9,26,13,4,78.2,4
2028-06-16,312,67,80,49,24,78,27.7,3.6,8,4,1,19.5,14
2028-06-17,302,65,75,62,28,70,25.5,4.4,15,10,4,71.7,11
2028-06-18,296,76,96,49,29,72,31.9,4.0,25,4,5,71.1,10
2028-06-19,311,62,77,56,32,72,21.7,2.6,15,12,2,33.2,5
2028-06-20,276,62,61,71,23,70,24.6,2.8,18,9,4,29.6,13
2028-06-21,301,71,87,71,27,78,25.2,4.6,26,9,4,22.5,7
2028-06-22,289,89,71,83,34,77,38.8,3.1,23,4,6,33.8,9
2028-06-23,285,65,80,70,34,73,20.9,3.1,22,12,2,9.7,7
2028-06-24,298,59,90,62,31,75,16.1,2.4,17,18,1,33.6,6
2028-06-25,343,60,77,83,38,80,12.5,4.0,23,3,2,61.9,5
2028-06-26,315,62,78,88,30,72,17.2,5.8,19,6,5,24.0,5
2028-06-27,289,79,87,80,30,62,32.6,2.3,24,9,1,30.7,8
2028-06-28,324,62,91,70,34,81,14.9,3.5,16,12,1,4.4,7
2028-06-29,286,68,78,67,25,75,26.4,5.1,19,5,3,41.7,6
2028-06-30,328,64,95,59,33,87,17.1,3.4,12,0,2,39.8,11
2028-07-01,293,52,65,63,28,77,14.8,4.0,20,15,3,36.1,0
2028-07-02,307,62,72,66,31,75,20.6,2.3,14,12,4,31.1,8
2028-07-03,337,41,76,57,32,93,0.3,4.0,11,0,2,29.7,8
2028-07-04,301,67,88,67,25,70,24.9,3.3,22,5,1,44.0,9
2028-07-05,333,70,81,68,33,78,24.3,4.6,22,16,6,34.5,6
2028-07-06,305,57,74,83,32,80,12.2,4.8,26,15,2,40.7,7
2028-07-07,305,60,70,54,32,83,18.9,6.3,17,13,1,38.9,9
2028-07-08,293,52,68,72,23,82,13.2,4.1,23,7,5,55.2,10
2028-07-09,327,43,84,57,33,86,2.2,3.9,24,8,2,47.2,5
2028-07-10,299,50,76,51,31,78,12.1,3.7,24,7,3,38.5,7
2028-07-11,335,72,88,66,33,87,23.1,3.1,13,14,4,62.3,11
2028-07-12,297,62,68,71,32,72,20.8,3.9,21,4,5,42.6,0
2028-07-13,299,67,83,83,25,70,23.3,3.2,23,4,2,58.5,4
2028-07-14,321,86,79,68,28,81,37.7,3.7,20,13,5,45.9,10
2028-07-15,305,75,75,65,32,67,32.1,4.9,3,8,1,1.8,9
2028-07-16,311,71,75,64,30,76,27.3,2.4,21,15,4,58.5,8
2028-07-17,287,60,81,66,32,69,18.9,4.8,38,5,2,37.4,5
2028-07-18,308,81,80,36,31,79,38.2,4.9,17,8,5,34.1,3
2028-07-19,312,77,73,63,28,79,33.4,3.4,14,3,3,40.1,4
2028-07-20,332,74,84,79,30,90,23.8,1.2,23,8,2,28.8,11
2028-07-21,299,65,90,46,24,78,24.8,2.8,22,1,4,39.1,4
2028-07-22,312,56,78,67,33,74,14.2,4.9,30,6,4,24.3,6
2028-07-23,325,80,85,68,32,84,30.9,3.5,10,1,4,57.9,4
2028-07-24,307,74,79,78,33,68,28.0,2.4,26,11,1,33.0,9
2028-07-25,323,63,99,72,33,84,14.0,2.9,25,12,2,28.1,4
2028-07-26,344,62,80,75,34,82,15.9,4.4,19,0,3,18.4,6
2028-07-27,307,53,86,63,33,73,11.3,4.1,23,15,3,39.8,1
2028-07-28,327,73,89,53,32,88,25.4,3.2,28,20,4,38.4,1
2028-07-29,315,67,75,66,30,80,23.2,3.1,27,8,1,42.0,6
2028-07-30,320,69,86,69,31,78,22.9,3.1,11,5,4,16.5,2
2028-07-31,318,74,87,83,34,84,22.9,2.5,27,22,3,6.2,12
2028-08-01,323,72,84,57,29,88,26.3,5.3,19,1,2,46.3,0
2028-08-02,322,56,86,92,34,75,9.0,3.1,21,8,2,61.7,4
2028-08-03,306,65,75,73,30,72,22.5,4.8,21,9,3,16.5,6
2028-08-04,299,69,98,63,28,78,23.0,5.2,19,15,1,63.6,5
2028-08-05,314,70,61,63,31,79,28.1,4.6,30,10,2,40.1,3
2028-08-06,285,49,74,69,32,62,11.7,3.0,19,6,2,34.9,3
2028-08-07,317,55,70,70,35,88,10.7,3.9,11,3,4,27.8,3
2028-08-08,318,71,94,71,33,77,23.0,3.5,17,6,2,10.1,5
2028-08-09,305,71,79,77,32,71,25.6,2.5,21,3,3,52.8,12
2028-08-10,308,81,73,64,30,77,35.7,3.9,30,8,5,21.0,6
2028-08-11,321,49,76,72,30,84,7.4,2.2,25,5,4,21.0,10
2028-08-12,319,74,68,68,33,85,27.6,4.8,13,1,4,52.9,8
2028-08-13,321,68,86,88,30,80,19.8,3.0,40,14,2,1.1,9
2028-08-14,319,54,86,53,28,92,11.6,3.7,22,6,4,7.6,0
2028-08-15,309,47,83,93,29,91,0.3,3.8,30,2,3,34.7,5
2028-08-16,307,74,75,62,25,79,31.4,3.2,19,7,3,40.3,10
2028-08-17,314,55,93,60,27,78,13.2,4.1,24,8,4,43.7,4
2028-08-18,329,51,87,68,39,80,6.2,3.0,27,0,2,29.6,11
2028-08-19,312,69,67,73,34,77,24.7,4.5,30,10,5,80.5,10
2028-08-20,327,64,79,68,32,89,18.2,2.0,28,3,3,30.9,5
2028-08-21,277,70,72,77,29,71,27.0,3.6,27,17,4,30.8,4
2028-08-22,313,69,93,67,28,82,22.4,5.6,17,11,5,20.7,3
2028-08-23,309,98,77,65,32,80,47.5,2.4,15,6,5,37.2,4
2028-08-24,283,72,70,62,29,73,30.3,2.8,23,4,1,46.1,2
2028-08-25,285,71,80,84,26,76,25.3,4.1,27,7,4,56.7,7
2028-08-26,315,56,94,75,30,82,9.8,3.7,18,11,4,8.2,2
2028-08-27,310,80,88,60,29,79,33.4,3.9,29,8,4,30.6,8
2028-08-28,320,59,77,67,34,89,14.0,4.0,32,7,1,43.0,8
2028-08-29,269,55,80,58,26,60,19.8,4.2,13,8,2,45.6,1
2028-08-30,324,62,89,99,27,82,13.2,4.7,13,5,4,35.1,11
2028-08-31,324,69,92,73,31,78,21.3,4.0,19,6,2,44.8,8
2028-09-01,287,60,69,51,26,76,22.8,3.2,22,0,3,20.4,8
2028-09-02,329,56,82,58,28,74,16.3,4.2,16,13,5,63.0,4
2028-09-03,335,55,78,59,31,84,13.6,5.6,31,9,3,52.9,8
2028-09-04,288,66,77,74,22,74,25.0,3.4,23,4,2,10.8,9
2028-09-05,310,70,92,54,28,83,25.0,2.4,20,17,2,15.6,6
2028-09-06,311,71,70,58,31,75,29.1,4.7,9,8,3,16.2,12
2028-09-07,282,49,88,69,29,84,6.0,3.4,9,3,1,47.2,6
2028-09-08,304,56,63,71,31,72,17.0,1.1,22,12,3,11.9,9
2028-09-09,330,74,76,66,35,76,28.0,4.4,3,10,3,29.0,7
2028-09-10,296,60,82,67,33,76,16.6,2.9,28,10,5,43.2,8
2028-09-11,336,66,71,57,30,83,24.2,3.4,19,6,4,33.8,1
2028-09-12,314,91,99,76,27,87,36.6,3.9,46,10,2,39.7,7
2028-09-13,297,42,76,51,29,66,8.4,3.7,38,7,5,15.8,4
2028-09-14,309,63,75,70,32,77,19.6,4.3,19,11,3,45.7,3
2028-09-15,287,71,76,89,26,75,25.4,3.0,19,0,1,24.0,11
2028-09-16,315,54,86,68,32,75,11.8,4.1,28,6,3,29.2,5
2028-09-17,306,63,89,58,36,69,19.7,3.2,34,17,5,39.3,3
2028-09-18,303,52,78,70,26,82,11.2,4.3,7,4,3,36.9,5
2028-09-19,287,70,84,68,28,67,27.2,4.2,6,5,3,35.4,2
2028-09-20,308,57,85,73,33,82,11.9,2.5,15,6,5,21.5,10
2028-09-21,312,60,70,73,30,73,18.7,4.7,25,2,1,29.6,4
2028-09-22,289,73,81,81,30,70,27.1,2.9,24,0,1,35.0,8
2028-09-23,325,70,77,67,35,85,22.7,4.4,29,7,1,10.2,10
2028-09-24,313,74,69,63,30,80,30.1,3.9,10,9,4,26.7,4
2028-09-25,296,82,84,64,26,69,37.6,5.5,2,8,3,42.0,8
2028-09-26,308,65,90,65,30,79,19.8,3.3,27,7,5,12.0,3
2028-09-27,322,85,82,75,28,69,38.4,3.1,13,8,3,55.8,13
2028-09-28,330,66,61,58,31,76,26.4,3.5,4,13,2,57.9,9
2028-09-29,333,77,78,62,34,92,28.0,3.2,21,7,3,12.6,5
2028-09-30,336,64,75,72,34,83,18.1,4.4,26,5,3,59.4,4
2028-10-01,289,72,96,84,31,75,22.6,1.7,19,7,1,32.4,6
2028-10-02,299,60,79,63,30,78,17.8,2.3,16,11,7,42.5,5
2028-10-03,288,77,69,75,26,70,34.4,2.3,19,15,4,26.1,12
2028-10-04,326,75,82,70,29,82,28.5,4.5,17,5,3,51.6,2
2028-10-05,307,62,87,77,32,70,17.2,5.4,9,8,4,42.3,6
2028-10-06,329,65,83,72,33,82,18.8,3.4,14,10,4,20.3,6
2028-10-07,288,54,76,72,28,69,15.2,3.3,24,3,3,14.0,6
2028-10-08,299,73,79,97,30,85,22.1,3.6,23,8,2,8.7,6
2028-10-09,298,72,88,101,27,70,23.3,4.8,21,1,4,38.4,6
2028-10-10,328,52,83,69,25,84,10.1,2.5,12,0,4,45.3,9
2028-10-11,320,86,99,63,35,78,34.1,3.8,19,10,2,46.7,8
2028-10-12,279,68,83,74,29,73,23.3,4.6,3,6,5,32.9,7
2028-10-13,303,61,70,78,30,68,20.4,4.1,21,9,3,14.2,0
2028-10-14,324,76,81,85,29,80,27.0,3.7,31,8,4,22.7,7
2028-10-15,327,59,78,49,32,84,17.3,4.6,8,3,5,55.7,1
2028-10-16,316,77,70,68,26,80,33.0,1.0,15,8,3,26.3,8
2028-10-17,313,52,84,67,31,80,9.7,4.2,23,2,3,37.6,10
2028-10-18,296,61,79,64,23,69,23.0,2.8,30,15,4,15.6,3
2028-10-19,326,63,84,57,32,79,19.7,1.5,16,1,2,41.1,5
2028-10-20,292,58,97,70,27,72,15.0,4.1,14,7,3,26.8,4
2028-10-21,286,56,82,79,28,75,13.5,5.0,4,3,3,53.8,10
2028-10-22,313,59,91,60,27,85,15.4,3.3,21,11,2,48.9,6
2028-10-23,304,58,81,73,34,66,16.1,4.5,36,6,6,26.1,11
2028-10-24,321,59,86,76,33,78,13.3,5.3,22,5,1,32.7,7
2028-10-25,318,78,84,88,29,76,28.6,4.9,20,12,1,25.1,7
2028-10-26,336,68,85,78,33,80,19.9,5.3,23,8,5,9.5,6
2028-10-27,317,63,82,71,36,80,16.4,4.3,20,11,4,19.6,8
2028-10-28,326,71,94,75,29,81,22.6,3.6,13,3,1,38.6,1
2028-10-29,298,63,88,80,26,68,19.5,1.7,27,1,4,40.9,6
2028-10-30,321,56,84,73,28,74,13.7,3.2,22,9,5,37.7,6
2028-10-31,306,47,90,80,28,78,4.4,2.6,20,6,3,29.6,8
2028-11-01,303,73,84,69,34,70,27.6,5.9,12,11,7,51.8,5
2028-11-02,297,41,92,84,28,70,0.2,3.3,30,8,1,36.1,3
2028-11-03,334,48,74,67,32,88,6.4,3.6,25,9,4,47.7,6
2028-11-04,311,68,100,65,31,78,21.1,4.1,16,0,5,3.1,3
2028-11-05,299,63,85,67,29,82,18.7,3.5,28,17,4,0.0,0
2028-11-06,321,78,74,62,35,79,31.6,5.4,16,7,3,40.1,8
2028-11-07,304,57,89,80,32,87,9.2,2.8,14,11,3,9.4,8
2028-11-08,299,71,94,56,30,73,26.8,3.7,14,4,4,31.2,7
2028-11-09,355,62,75,68,34,94,14.9,2.7,6,10,4,29.6,10
2028-11-10,293,69,80,75,32,69,24.4,2.0,24,1,4,63.6,4
2028-11-11,339,65,91,72,31,81,18.0,2.8,5,10,5,42.2,2
2028-11-12,299,68,88,72,27,83,22.0,3.5,10,6,1,38.0,6
